DATE,DPRIME,DTWEXBGS,GVZCLS,HQMCB10YRP,HQMCB10YR,OVXCLS,STLFSI4,T5YIE,T10Y2Y,TB3MS,VIXCLS,AAA,DEXUSEU,SP500
8/27/2014,3.25,94.6863,12.72,3.46,3.63,16.47,-0.7676,1.8,1.86,0.03,11.78,4.08,1.3192,2000.12
8/28/2014,3.25,94.6947,12.9,3.46,3.63,16.52,-0.7676,1.77,1.84,0.03,12.05,4.08,1.3178,1996.74
8/29/2014,3.25,94.7251,12.85,3.46,3.63,16.68,-0.7014,1.76,1.87,0.03,11.98,4.08,1.315,2003.37
09-02-2014,3.25,95.063,14.05,3.59,3.76,18.34,-0.7014,1.76,1.89,0.02,12.25,4.11,1.3124,2002.28
09-03-2014,3.25,94.8709,13.44,3.59,3.76,18.49,-0.7014,1.77,1.89,0.02,12.36,4.11,1.3136,2000.72
09-04-2014,3.25,95.2641,14.01,3.59,3.76,18.95,-0.7014,1.76,1.91,0.02,12.64,4.11,1.2926,1997.65
09-05-2014,3.25,95.2203,13.27,3.59,3.76,18.52,-0.6867,1.77,1.94,0.02,12.09,4.11,1.2956,2007.71
09-08-2014,3.25,95.4167,14.47,3.59,3.76,20.43,-0.6867,1.74,1.94,0.02,12.66,4.11,1.2948,2001.54
09-09-2014,3.25,95.8811,15.36,3.59,3.76,19.68,-0.6867,1.71,1.94,0.02,13.5,4.11,1.2909,1988.44
09-10-2014,3.25,95.8641,15.89,3.59,3.76,20.49,-0.6867,1.69,1.96,0.02,12.88,4.11,1.2908,1995.69
09-11-2014,3.25,95.9184,16.42,3.59,3.76,20.63,-0.6867,1.76,1.96,0.02,12.8,4.11,1.2936,1997.45
09-12-2014,3.25,96.0748,17.86,3.59,3.76,19.53,-0.6096,1.75,2.04,0.02,13.31,4.11,1.2955,1985.54
9/15/2014,3.25,96.1195,16.5,3.59,3.76,20.17,-0.6096,1.73,2.02,0.02,14.12,4.11,1.2951,1984.13
9/16/2014,3.25,95.8483,16.58,3.59,3.76,18.93,-0.6096,1.75,2.05,0.02,12.73,4.11,1.2976,1998.98
9/17/2014,3.25,95.9106,17.14,3.59,3.76,19.18,-0.6096,1.63,2.03,0.02,12.65,4.11,1.2958,2001.57
9/18/2014,3.25,96.1284,15.5,3.59,3.76,18.98,-0.6096,1.56,2.04,0.02,12.03,4.11,1.2913,2011.36
9/19/2014,3.25,96.3417,16.9,3.59,3.76,18.56,-0.6119,1.56,2,0.02,12.11,4.11,1.2835,2010.4
9/22/2014,3.25,96.4625,16.44,3.59,3.76,19.98,-0.6119,1.6,1.99,0.02,13.69,4.11,1.2829,1994.29
9/23/2014,3.25,96.5112,16.65,3.59,3.76,20.73,-0.6119,1.63,1.97,0.02,14.93,4.11,1.2858,1982.77
9/24/2014,3.25,96.6574,17.21,3.59,3.76,19.8,-0.6119,1.66,1.98,0.02,13.27,4.11,1.2788,1998.3
9/25/2014,3.25,96.8988,17.99,3.59,3.76,20.07,-0.6119,1.62,1.96,0.02,15.64,4.11,1.2748,1965.99
9/26/2014,3.25,97.208,17.84,3.59,3.76,19.42,-0.3988,1.59,1.95,0.02,14.85,4.11,1.2686,1982.85
9/29/2014,3.25,97.3523,17.17,3.59,3.76,19.86,-0.3988,1.61,1.92,0.02,15.98,4.11,1.2703,1977.8
9/30/2014,3.25,97.5261,18.83,3.59,3.76,21.52,-0.3988,1.56,1.94,0.02,16.31,4.11,1.2628,1972.29
10-01-2014,3.25,97.5387,18.73,3.43,3.59,22.38,-0.3988,1.6,1.89,0.02,16.71,3.92,1.2618,1946.16
10-02-2014,3.25,97.3062,18.2,3.43,3.59,23.36,-0.3988,1.57,1.91,0.02,16.16,3.92,1.267,1946.17
10-03-2014,3.25,97.9846,19.13,3.43,3.59,24.22,-0.3697,1.56,1.88,0.02,14.55,3.92,1.2517,1967.9
10-06-2014,3.25,97.5513,17.6,3.43,3.59,24.62,-0.3697,1.55,1.89,0.02,15.46,3.92,1.2592,1964.82
10-07-2014,3.25,97.4459,17.56,3.43,3.59,25.09,-0.3697,1.52,1.84,0.02,17.2,3.92,1.2626,1935.1
10-08-2014,3.25,97.4945,17.5,3.43,3.59,25.28,-0.3697,1.54,1.89,0.02,15.11,3.92,1.2683,1968.89
10-09-2014,3.25,97.1711,17.86,3.43,3.59,27.72,-0.3697,1.52,1.88,0.02,18.76,3.92,1.2683,1928.21
10-10-2014,3.25,97.4144,18.11,3.43,3.59,30.03,-0.324,1.52,1.86,0.02,21.24,3.92,1.2636,1906.13
10/14/2014,3.25,97.3943,17.98,3.43,3.59,37.23,-0.324,1.41,1.82,0.02,22.79,3.92,1.266,1877.7
10/15/2014,3.25,97.3532,20.04,3.43,3.59,36.36,-0.324,1.37,1.81,0.02,26.25,3.92,1.2778,1862.49
10/16/2014,3.25,97.2869,19.68,3.43,3.59,34.09,-0.324,1.37,1.82,0.02,25.2,3.92,1.2812,1862.76
10/17/2014,3.25,97.3067,18.08,3.43,3.59,31.16,0.1203,1.43,1.83,0.02,21.99,3.92,1.2755,1886.76
10/20/2014,3.25,97.2874,17.27,3.43,3.59,29.36,0.1203,1.45,1.83,0.02,18.57,3.92,1.2783,1904.01
10/21/2014,3.25,97.2488,17.01,3.43,3.59,27.14,0.1203,1.42,1.85,0.02,16.08,3.92,1.2724,1941.28
10/22/2014,3.25,97.459,16.58,3.43,3.59,30.68,0.1203,1.47,1.84,0.02,17.87,3.92,1.2658,1927.11
10/23/2014,3.25,97.6047,16.91,3.43,3.59,31.78,0.1203,1.43,1.88,0.02,16.53,3.92,1.2658,1950.82
10/24/2014,3.25,97.4772,16.24,3.43,3.59,31.27,-0.5075,1.46,1.88,0.02,16.11,3.92,1.2675,1964.58
10/27/2014,3.25,97.5423,16.49,3.43,3.59,32.44,-0.5075,1.44,1.86,0.02,16.04,3.92,1.2712,1961.63
10/28/2014,3.25,97.2173,16.3,3.43,3.59,30.11,-0.5075,1.47,1.88,0.02,14.39,3.92,1.2747,1985.05
10/29/2014,3.25,97.0145,16.75,3.43,3.59,28.93,-0.5075,1.47,1.86,0.02,15.15,3.92,1.2762,1982.3
10/30/2014,3.25,97.456,18.08,3.43,3.59,30.45,-0.5075,1.49,1.84,0.02,14.52,3.92,1.2622,1994.65
10/31/2014,3.25,98.1163,21.54,3.43,3.59,30.52,-0.5338,1.53,1.85,0.02,14.03,3.92,1.253,2018.05
11-03-2014,3.25,98.5336,21.1,3.49,3.65,31.84,-0.5338,1.55,1.84,0.02,14.73,3.92,1.2487,2017.81
11-04-2014,3.25,98.5576,20.1,3.49,3.65,33.13,-0.5338,1.49,1.83,0.02,14.89,3.92,1.2554,2012.1
11-05-2014,3.25,98.8086,23.38,3.49,3.65,31.39,-0.5338,1.54,1.84,0.02,14.17,3.92,1.2488,2023.57
11-06-2014,3.25,99.1325,23.18,3.49,3.65,30.34,-0.5338,1.58,1.85,0.02,13.67,3.92,1.2414,2031.21
11-07-2014,3.25,99.0236,21.38,3.49,3.65,29.47,-0.5169,1.59,1.81,0.02,13.12,3.92,1.2422,2031.92
11-10-2014,3.25,98.9305,22.23,3.49,3.65,30.72,-0.5169,1.58,1.83,0.02,12.67,3.92,1.2425,2038.26
11-12-2014,3.25,98.8897,21.29,3.49,3.65,30.71,-0.5169,1.53,1.82,0.02,13.02,3.92,1.2456,2038.25
11/13/2014,3.25,99.1045,20.98,3.49,3.65,33.12,-0.5169,1.48,1.82,0.02,13.79,3.92,1.2476,2039.33
11/14/2014,3.25,99.0917,23.36,3.49,3.65,32.99,-0.5002,1.45,1.78,0.02,13.31,3.92,1.2494,2039.82
11/17/2014,3.25,99.2188,23.37,3.49,3.65,34.39,-0.5002,1.42,1.8,0.02,13.99,3.92,1.2447,2041.32
11/18/2014,3.25,99.0185,23.97,3.49,3.65,33.17,-0.5002,1.42,1.79,0.02,13.86,3.92,1.2534,2051.8
11/19/2014,3.25,99.2424,24.26,3.49,3.65,33.14,-0.5002,1.39,1.82,0.02,13.96,3.92,1.2548,2048.72
11/20/2014,3.25,99.2554,21.5,3.49,3.65,33.64,-0.5002,1.41,1.81,0.02,13.58,3.92,1.2526,2052.75
11/21/2014,3.25,99.2894,21.23,3.49,3.65,34.92,-0.3623,1.44,1.78,0.02,12.9,3.92,1.2394,2063.5
11/24/2014,3.25,99.4227,20.64,3.49,3.65,36.28,-0.3623,1.43,1.77,0.02,12.62,3.92,1.2427,2069.41
11/25/2014,3.25,99.2837,20.67,3.49,3.65,37.49,-0.3623,1.47,1.76,0.02,12.25,3.92,1.2472,2067.03
11/26/2014,3.25,99.1893,21.24,3.49,3.65,36.02,-0.3623,1.44,1.71,0.02,12.07,3.92,1.2503,2072.83
11/28/2014,3.25,100.0719,25.17,3.49,3.65,36.44,-0.4314,1.39,1.71,0.02,13.33,3.92,1.2438,2067.56
12-01-2014,3.25,99.8964,22.33,3.42,3.56,37.49,-0.4314,1.39,1.73,0.03,14.29,3.79,1.249,2053.44
12-02-2014,3.25,100.4478,21.29,3.42,3.56,38.57,-0.4314,1.36,1.73,0.03,12.85,3.79,1.239,2066.55
12-03-2014,3.25,100.5696,20.62,3.42,3.56,36.16,-0.4314,1.38,1.72,0.03,12.47,3.79,1.2304,2074.33
12-04-2014,3.25,100.3931,20.29,3.42,3.56,35.39,-0.4314,1.36,1.7,0.03,12.38,3.79,1.2432,2071.92
12-05-2014,3.25,101.0989,20.02,3.42,3.56,34.2,-0.3696,1.35,1.66,0.03,11.82,3.79,1.2304,2075.37
12-08-2014,3.25,101.31,19.62,3.42,3.56,39.68,-0.3696,1.24,1.62,0.03,14.21,3.79,1.2292,2060.31
12-09-2014,3.25,100.8095,20.04,3.42,3.56,37.56,-0.3696,1.34,1.58,0.03,14.89,3.79,1.2415,2059.82
12-10-2014,3.25,101.0212,19.27,3.42,3.56,42.21,-0.3696,1.27,1.59,0.03,18.53,3.79,1.2425,2026.14
12-11-2014,3.25,101.4448,19.11,3.42,3.56,44.95,-0.3696,1.27,1.57,0.03,20.08,3.79,1.2397,2035.33
12-12-2014,3.25,101.3735,19.66,3.42,3.56,49.77,-0.0976,1.2,1.54,0.03,21.08,3.79,1.2484,2002.33
12/15/2014,3.25,101.674,20.95,3.42,3.56,57.55,-0.0976,1.17,1.52,0.03,20.42,3.79,1.247,1989.63
12/16/2014,3.25,101.526,22.08,3.42,3.56,55.77,-0.0976,1.21,1.49,0.03,23.57,3.79,1.2504,1972.74
12/17/2014,3.25,101.5527,20.9,3.42,3.56,56.75,-0.0976,1.22,1.52,0.03,19.44,3.79,1.2406,2012.89
12/18/2014,3.25,101.7531,19.28,3.42,3.56,57.45,-0.0976,1.2,1.55,0.03,16.81,3.79,1.2291,2061.23
12/19/2014,3.25,102.0483,18.68,3.42,3.56,54.84,-0.0077,1.27,1.5,0.03,16.49,3.79,1.2235,2070.65
12/22/2014,3.25,101.9942,20.26,3.42,3.56,54.82,-0.0077,1.29,1.46,0.03,15.25,3.79,1.2252,2078.54
12/23/2014,3.25,102.348,19.76,3.42,3.56,53.97,-0.0077,1.3,1.53,0.03,14.8,3.79,1.218,2082.17
12/24/2014,3.25,102.3028,19.37,3.42,3.56,54.88,-0.0077,1.26,1.54,0.03,14.37,3.79,1.2188,2081.88
12/29/2014,3.25,102.3767,20.15,3.42,3.56,53.63,-0.5188,1.22,1.5,0.03,15.06,3.79,1.2179,2090.57
12/30/2014,3.25,102.1019,19.48,3.42,3.56,51.17,-0.5188,1.21,1.51,0.03,15.92,3.79,1.2174,2080.35
12/31/2014,3.25,102.2843,20.08,3.42,3.56,50.24,-0.5188,1.27,1.5,0.03,19.2,3.79,1.2101,2058.9
01-02-2015,3.25,102.9027,20.23,3.14,3.26,54.25,-0.1582,1.3,1.46,0.03,17.79,3.46,1.2015,2058.2
01-05-2015,3.25,103.4976,21.26,3.14,3.26,57.67,-0.1582,1.25,1.36,0.03,19.92,3.46,1.1918,2020.58
01-06-2015,3.25,103.2938,20.78,3.14,3.26,56.45,-0.1582,1.16,1.32,0.03,21.12,3.46,1.1936,2002.61
01-07-2015,3.25,103.6316,20.35,3.14,3.26,53.25,-0.1582,1.16,1.34,0.03,19.31,3.46,1.182,2025.9
01-08-2015,3.25,103.2799,19.2,3.14,3.26,50.96,-0.1582,1.21,1.41,0.03,17.01,3.46,1.1811,2062.14
01-09-2015,3.25,103.1213,18.44,3.14,3.26,50.07,0.1069,1.2,1.39,0.03,17.55,3.46,1.183,2044.81
01-12-2015,3.25,103.2372,17.65,3.14,3.26,53.13,0.1069,1.16,1.36,0.03,19.6,3.46,1.1832,2028.26
1/13/2015,3.25,103.27,17.63,3.14,3.26,53.78,0.1069,1.05,1.37,0.03,20.56,3.46,1.1779,2023.03
1/14/2015,3.25,103.0903,18.52,3.14,3.26,53.17,0.1069,1.18,1.35,0.03,21.48,3.46,1.1806,2011.27
1/15/2015,3.25,103.0829,21.83,3.14,3.26,57.77,0.1069,1.18,1.33,0.03,22.39,3.46,1.1598,1992.67
1/16/2015,3.25,103.2189,22.66,3.14,3.26,56.44,0.1193,1.19,1.34,0.03,20.95,3.46,1.1517,2019.42
1/20/2015,3.25,103.5233,23.43,3.14,3.26,57.99,0.1193,1.19,1.29,0.03,19.89,3.46,1.1559,2022.55
1/21/2015,3.25,103.7858,22.34,3.14,3.26,55.09,0.1193,1.17,1.34,0.03,18.85,3.46,1.1584,2032.12
1/22/2015,3.25,103.9271,21.25,3.14,3.26,56.4,0.1193,1.19,1.37,0.03,16.4,3.46,1.1414,2063.15
1/23/2015,3.25,104.3676,20.62,3.14,3.26,57.62,-0.0712,1.21,1.29,0.03,16.66,3.46,1.1279,2051.82
1/26/2015,3.25,104.4818,20.04,3.14,3.26,56.65,-0.0712,1.24,1.29,0.03,15.52,3.46,1.129,2057.09
1/27/2015,3.25,104.1646,20.16,3.14,3.26,54.23,-0.0712,1.29,1.29,0.03,17.22,3.46,1.137,2029.55
1/28/2015,3.25,104.4737,19.31,3.14,3.26,55.18,-0.0712,1.24,1.23,0.03,20.44,3.46,1.1342,2002.16
1/29/2015,3.25,105.2763,20.25,3.14,3.26,54.69,-0.0712,1.31,1.26,0.03,18.76,3.46,1.1308,2021.25
1/30/2015,3.25,105.5884,19.65,3.14,3.26,58.62,-0.028,1.29,1.21,0.03,20.97,3.46,1.129,1994.99
02-02-2015,3.25,105.2058,20.33,3.18,3.31,57.84,-0.028,1.32,1.19,0.02,19.43,3.61,1.1337,2020.85
02-03-2015,3.25,104.6063,20.3,3.18,3.31,59.68,-0.028,1.4,1.27,0.02,17.33,3.61,1.1462,2050.03
02-04-2015,3.25,104.785,20.36,3.18,3.31,62.73,-0.028,1.35,1.29,0.02,18.33,3.61,1.1418,2041.51
02-05-2015,3.25,104.4915,20.06,3.18,3.31,63.14,-0.028,1.38,1.31,0.02,16.85,3.61,1.1432,2062.52
02-06-2015,3.25,105.1283,20.59,3.18,3.31,60.83,-0.2321,1.36,1.3,0.02,17.29,3.61,1.133,2055.47
02-09-2015,3.25,104.9889,20.3,3.18,3.31,56,-0.2321,1.36,1.31,0.02,18.55,3.61,1.1316,2046.74
02-10-2015,3.25,105.2897,19.71,3.18,3.31,59.29,-0.2321,1.32,1.34,0.02,17.23,3.61,1.1316,2068.59
02-11-2015,3.25,105.7901,20.07,3.18,3.31,60.23,-0.2321,1.32,1.33,0.02,16.96,3.61,1.13,2068.53
02-12-2015,3.25,104.9385,19.31,3.18,3.31,58.69,-0.2321,1.37,1.38,0.02,15.34,3.61,1.141,2088.48
2/13/2015,3.25,104.8452,18.49,3.18,3.31,55.53,-0.3709,1.32,1.36,0.02,14.69,3.61,1.1408,2096.99
2/18/2015,3.25,105.2514,19.54,3.18,3.31,55.97,-0.3709,1.32,1.45,0.02,15.45,3.61,1.1342,2099.68
2/19/2015,3.25,105.1407,18.62,3.18,3.31,55.75,-0.3709,1.35,1.44,0.02,15.29,3.61,1.1392,2097.45
2/20/2015,3.25,105.3387,19.26,3.18,3.31,54,-0.3211,1.37,1.46,0.02,14.3,3.61,1.1372,2110.3
2/23/2015,3.25,105.5359,19.4,3.18,3.31,58.67,-0.3211,1.34,1.42,0.02,14.56,3.61,1.1346,2109.66
2/24/2015,3.25,105.5472,18.77,3.18,3.31,56.27,-0.3211,1.33,1.39,0.02,13.69,3.61,1.1307,2115.48
2/25/2015,3.25,105.0503,17.4,3.18,3.31,54.93,-0.3211,1.36,1.35,0.02,13.84,3.61,1.1363,2113.86
2/26/2015,3.25,105.5021,16.65,3.18,3.31,56.46,-0.3211,1.49,1.37,0.02,13.91,3.61,1.1212,2110.74
2/27/2015,3.25,105.5981,15.91,3.18,3.31,55.85,-0.2491,1.49,1.37,0.02,13.34,3.61,1.1197,2104.5
03-02-2015,3.25,105.8151,16.38,3.25,3.38,54.92,-0.2491,1.54,1.42,0.03,13.04,3.64,1.119,2117.39
03-03-2015,3.25,105.5562,16.76,3.25,3.38,53.05,-0.2491,1.57,1.44,0.03,13.86,3.64,1.1212,2107.78
03-04-2015,3.25,106.1333,16.66,3.25,3.38,48.92,-0.2491,1.61,1.46,0.03,14.23,3.64,1.107,2098.53
03-06-2015,3.25,107.4337,18.43,3.25,3.38,48.96,-0.3549,1.55,1.51,0.03,15.2,3.64,1.0855,2071.26
03-09-2015,3.25,107.5199,17.58,3.25,3.38,48.99,-0.3549,1.47,1.5,0.03,15.06,3.64,1.0846,2079.43
03-10-2015,3.25,108.1165,18.97,3.25,3.38,50.92,-0.3549,1.36,1.44,0.03,16.69,3.64,1.0707,2044.16
03-11-2015,3.25,108.5235,20.01,3.25,3.38,49.17,-0.3549,1.45,1.41,0.03,16.87,3.64,1.0576,2040.24
03-12-2015,3.25,108.1741,19.07,3.25,3.38,49.59,-0.3549,1.41,1.43,0.03,15.42,3.64,1.0615,2065.95
3/13/2015,3.25,108.9174,18.9,3.25,3.38,54.56,-0.1914,1.4,1.45,0.03,16,3.64,1.0524,2053.4
3/16/2015,3.25,108.6422,19.14,3.25,3.38,56.93,-0.1914,1.27,1.44,0.03,15.61,3.64,1.0575,2081.19
3/17/2015,3.25,108.5805,20.83,3.25,3.38,59.85,-0.1914,1.34,1.36,0.03,15.66,3.64,1.0605,2074.28
3/18/2015,3.25,108.408,18.65,3.25,3.38,53.65,-0.1914,1.33,1.36,0.03,13.97,3.64,1.0643,2099.5
3/19/2015,3.25,108.1826,17.25,3.25,3.38,53.82,-0.1914,1.49,1.35,0.03,14.07,3.64,1.0621,2089.27
3/20/2015,3.25,107.1671,17.21,3.25,3.38,50.84,-0.1634,1.5,1.33,0.03,13.02,3.64,1.0792,2108.1
3/23/2015,3.25,106.5022,17.26,3.25,3.38,49.32,-0.1634,1.48,1.32,0.03,13.41,3.64,1.0928,2104.42
3/24/2015,3.25,106.4401,16.84,3.25,3.38,47.94,-0.1634,1.53,1.3,0.03,13.62,3.64,1.0908,2091.5
3/25/2015,3.25,106.2636,16.38,3.25,3.38,47.03,-0.1634,1.56,1.34,0.03,15.44,3.64,1.0986,2061.05
3/26/2015,3.25,106.5582,16.02,3.25,3.38,49.58,-0.1634,1.57,1.4,0.03,15.8,3.64,1.0919,2056.15
3/27/2015,3.25,106.8916,15.83,3.25,3.38,52.84,-0.2148,1.54,1.37,0.03,15.07,3.64,1.0891,2061.02
3/30/2015,3.25,107.3941,16.64,3.25,3.38,51.98,-0.2148,1.49,1.38,0.03,14.51,3.64,1.0818,2086.24
3/31/2015,3.25,107.4396,16.34,3.25,3.38,53.72,-0.2148,1.51,1.38,0.03,15.29,3.64,1.0741,2067.89
04-01-2015,3.25,107.06,16.04,3.16,3.3,50.9,-0.2148,1.58,1.32,0.02,15.11,3.52,1.0768,2059.69
04-02-2015,3.25,106.6738,16.01,3.16,3.3,49.84,-0.2148,1.56,1.37,0.02,14.67,3.52,1.0874,2066.96
04-06-2015,3.25,105.7876,15.74,3.16,3.3,48.33,-0.2276,1.6,1.41,0.02,14.74,3.52,1.1008,2080.62
04-07-2015,3.25,106.4488,15.2,3.16,3.3,46.25,-0.2276,1.6,1.37,0.02,14.78,3.52,1.085,2076.33
04-08-2015,3.25,106.4231,14.79,3.16,3.3,48.1,-0.2276,1.58,1.38,0.02,13.98,3.52,1.0818,2081.9
04-09-2015,3.25,107.0335,15,3.16,3.3,46.65,-0.2276,1.59,1.41,0.02,13.09,3.52,1.0671,2091.18
04-10-2015,3.25,107.4526,14.23,3.16,3.3,43.04,-0.401,1.56,1.39,0.02,12.58,3.52,1.0598,2102.06
4/13/2015,3.25,107.7508,14.79,3.16,3.3,44.2,-0.401,1.55,1.4,0.02,13.94,3.52,1.0582,2092.43
4/14/2015,3.25,107.0547,15.18,3.16,3.3,44.65,-0.401,1.55,1.37,0.02,13.67,3.52,1.0672,2095.84
4/15/2015,3.25,107.1855,14.6,3.16,3.3,46.14,-0.401,1.59,1.4,0.02,12.84,3.52,1.0596,2106.63
4/16/2015,3.25,106.2761,14.54,3.16,3.3,43.48,-0.401,1.58,1.4,0.02,12.6,3.52,1.0742,2104.99
4/17/2015,3.25,106.329,14.47,3.16,3.3,42,-0.3953,1.65,1.36,0.02,13.89,3.52,1.078,2081.18
4/20/2015,3.25,106.4902,15.39,3.16,3.3,42.06,-0.3953,1.6,1.35,0.02,13.3,3.52,1.0763,2100.4
4/21/2015,3.25,106.5582,15.04,3.16,3.3,41.04,-0.3953,1.59,1.37,0.02,13.25,3.52,1.0758,2097.29
4/22/2015,3.25,106.5815,15.79,3.16,3.3,39.01,-0.3953,1.6,1.42,0.02,12.71,3.52,1.0729,2107.96
4/23/2015,3.25,106.1658,15.87,3.16,3.3,37.98,-0.3953,1.7,1.41,0.02,12.48,3.52,1.0803,2112.93
4/24/2015,3.25,105.905,16.39,3.16,3.3,36.61,-0.4606,1.71,1.39,0.02,12.29,3.52,1.0876,2117.69
4/27/2015,3.25,105.6891,16.42,3.16,3.3,37.46,-0.4606,1.71,1.4,0.02,13.12,3.52,1.0892,2108.92
4/28/2015,3.25,105.1234,16.19,3.16,3.3,37.31,-0.4606,1.69,1.44,0.02,12.41,3.52,1.0979,2114.76
4/29/2015,3.25,104.5634,15.95,3.16,3.3,36.68,-0.4606,1.7,1.5,0.02,13.39,3.52,1.1174,2106.85
4/30/2015,3.25,105.312,16.76,3.16,3.3,36.28,-0.4606,1.72,1.47,0.02,14.55,3.52,1.1162,2085.51
05-01-2015,3.25,105.6382,17.29,3.46,3.63,35.62,-0.4571,1.72,1.52,0.02,12.7,3.98,1.1194,2108.29
05-04-2015,3.25,105.6679,17.62,3.46,3.63,36.2,-0.4571,1.69,1.56,0.02,12.85,3.98,1.1145,2114.49
05-05-2015,3.25,105.2396,17.15,3.46,3.63,36.24,-0.4571,1.72,1.57,0.02,14.31,3.98,1.1174,2089.46
05-06-2015,3.25,104.6935,17.53,3.46,3.63,36.88,-0.4571,1.69,1.6,0.02,15.15,3.98,1.1345,2080.15
05-07-2015,3.25,105.1941,17.91,3.46,3.63,38.13,-0.4571,1.66,1.55,0.02,15.13,3.98,1.1283,2088
05-08-2015,3.25,104.8424,15.84,3.46,3.63,35.09,-0.4269,1.66,1.57,0.02,12.86,3.98,1.1241,2116.1
05-11-2015,3.25,105.3075,15.94,3.46,3.63,34.86,-0.4269,1.64,1.66,0.02,13.85,3.98,1.1142,2105.33
05-12-2015,3.25,104.8924,15.63,3.46,3.63,33.74,-0.4269,1.65,1.67,0.02,13.86,3.98,1.124,2099.12
5/13/2015,3.25,104.3608,15.93,3.46,3.63,34.33,-0.4269,1.67,1.68,0.02,13.76,3.98,1.1372,2098.48
5/14/2015,3.25,104.2359,16.21,3.46,3.63,32.63,-0.4269,1.65,1.67,0.02,12.74,3.98,1.1368,2121.1
5/15/2015,3.25,104.0202,15.48,3.46,3.63,29.95,-0.367,1.62,1.59,0.02,12.38,3.98,1.1428,2122.73
5/18/2015,3.25,104.6068,15.81,3.46,3.63,30.63,-0.367,1.64,1.65,0.02,12.73,3.98,1.1354,2129.2
5/19/2015,3.25,105.3448,15.88,3.46,3.63,34.82,-0.367,1.62,1.64,0.02,12.85,3.98,1.1151,2127.83
5/20/2015,3.25,105.5605,15.25,3.46,3.63,33.7,-0.367,1.65,1.66,0.02,12.88,3.98,1.1079,2125.85
5/21/2015,3.25,105.3808,14.62,3.46,3.63,31.61,-0.367,1.63,1.59,0.02,12.11,3.98,1.1126,2130.82
5/22/2015,3.25,105.8487,14.19,3.46,3.63,31.29,-0.3456,1.65,1.57,0.02,12.13,3.98,1.1033,2126.06
5/26/2015,3.25,106.7294,15.22,3.46,3.63,34.66,-0.3456,1.59,1.5,0.02,14.06,3.98,1.0876,2104.2
5/27/2015,3.25,106.908,14.08,3.46,3.63,35.29,-0.3456,1.54,1.5,0.02,13.27,3.98,1.0888,2123.48
5/28/2015,3.25,106.92,14.51,3.46,3.63,34.2,-0.3456,1.53,1.51,0.02,13.31,3.98,1.0914,2120.79
5/29/2015,3.25,106.7388,13.99,3.46,3.63,33.74,-0.2291,1.57,1.51,0.02,13.84,3.98,1.0994,2107.39
06-01-2015,3.25,107.2238,14.88,3.72,3.9,35.3,-0.2291,1.55,1.55,0.02,13.97,4.19,1.0913,2111.73
06-02-2015,3.25,106.4507,14.86,3.72,3.9,35.74,-0.2291,1.59,1.63,0.02,14.24,4.19,1.113,2109.6
06-03-2015,3.25,106.1443,15.15,3.72,3.9,37.4,-0.2291,1.59,1.69,0.02,13.66,4.19,1.1285,2114.07
06-04-2015,3.25,106.4725,16.01,3.72,3.9,38.42,-0.2291,1.59,1.65,0.02,14.71,4.19,1.1271,2095.84
06-05-2015,3.25,107.1336,15.12,3.72,3.9,33.54,-0.3078,1.64,1.68,0.02,14.21,4.19,1.1108,2092.83
06-08-2015,3.25,106.7693,15.14,3.72,3.9,34.04,-0.3078,1.63,1.69,0.02,15.29,4.19,1.1232,2079.28
06-09-2015,3.25,106.2238,14.83,3.72,3.9,33.01,-0.3078,1.65,1.7,0.02,14.47,4.19,1.1284,2080.15
06-10-2015,3.25,105.8037,14.37,3.72,3.9,31.79,-0.3078,1.66,1.75,0.02,13.22,4.19,1.1307,2105.2
06-11-2015,3.25,106.0934,14.3,3.72,3.9,31.76,-0.3078,1.63,1.66,0.02,12.85,4.19,1.1236,2108.86
06-12-2015,3.25,105.9015,13.99,3.72,3.9,31.51,-0.3144,1.64,1.65,0.02,13.78,4.19,1.1278,2094.11
6/15/2015,3.25,105.9989,14.34,3.72,3.9,32.55,-0.3144,1.64,1.64,0.02,15.39,4.19,1.1266,2084.43
6/16/2015,3.25,106.0473,14.36,3.72,3.9,32.39,-0.3144,1.67,1.61,0.02,14.81,4.19,1.1238,2096.29
6/17/2015,3.25,106.058,13.58,3.72,3.9,32.83,-0.3144,1.69,1.65,0.02,14.5,4.19,1.1244,2100.44
6/18/2015,3.25,105.102,13.53,3.72,3.9,31.59,-0.3144,1.67,1.69,0.02,13.19,4.19,1.1404,2121.24
6/19/2015,3.25,105.4496,13.26,3.72,3.9,30.4,-0.201,1.63,1.61,0.02,13.96,4.19,1.1335,2109.99
6/22/2015,3.25,105.3846,13.85,3.72,3.9,30.06,-0.201,1.65,1.69,0.02,12.74,4.19,1.1378,2122.85
6/23/2015,3.25,105.9678,13.89,3.72,3.9,29.69,-0.201,1.67,1.72,0.02,12.11,4.19,1.119,2124.2
6/24/2015,3.25,106.2522,13.83,3.72,3.9,29.6,-0.201,1.64,1.7,0.02,13.26,4.19,1.1178,2108.58
6/25/2015,3.25,106.1515,13.12,3.72,3.9,29.26,-0.201,1.63,1.72,0.02,14.01,4.19,1.1196,2102.31
6/26/2015,3.25,106.4116,13.22,3.72,3.9,29.01,-0.3775,1.66,1.77,0.02,14.02,4.19,1.1156,2101.49
